I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-140.19,-283.01,-137.72,221.78,-1.48,-208.2,17.18,-16.18,6.25,-221.08,-384.59,-378.51
-138.27,-271.75,-132.19,213.89,-3.51,-200.65,16.86,-27.48,3.57,-219.08,-381.65,-373.76
-136.39,-258.59,-125.48,203.55,-6.37,-191.83,16.13,-43.03,0.92,-216.84,-379.8,-365.77
-133.83,-247.97,-120.3,194.65,-7.71,-184.33,12.23,-52.98,0.02,-213.36,-377.03,-358.9
-130.72,-240.29,-117.33,187.77,-7.12,-178.7,4.71,-55.69,1.67,-208.33,-373.03,-353.66
-126.62,-233.31,-114.6,179.65,-5.94,-173.13,-4.16,-57.61,5.27,-201.34,-368.35,-345.88
-121.33,-228.26,-113.0,171.3,-3.42,-168.42,-15.13,-55.81,11.67,-191.84,-362.27,-336.54
-117.5,-220.95,-109.23,163.87,-3.04,-162.5,-22.42,-59.26,13.67,-185.13,-356.33,-329.2
-115.16,-211.05,-102.92,157.17,-5.08,-155.13,-25.27,-68.95,10.89,-181.3,-350.42,-323.65
-112.79,-201.66,-96.49,151.45,-7.21,-148.05,-26.97,-77.98,7.72,-177.17,-343.06,-318.84
-110.99,-191.79,-89.09,147.02,-10.28,-140.74,-25.84,-88.56,2.43,-173.95,-334.42,-315.58
-108.02,-183.72,-82.64,142.65,-12.28,-134.36,-24.85,-95.92,-0.22,-167.95,-323.33,-310.8
-103.63,-177.97,-77.49,138.45,-12.84,-129.21,-24.23,-98.94,0.5,-158.6,-309.36,-304.33
-99.09,-172.73,-72.09,135.31,-13.62,-124.37,-20.99,-101.63,0.89,-148.55,-293.04,-298.35
-93.93,-168.69,-66.96,133.06,-14.06,-120.24,-15.71,-102.51,2.25,-136.75,-273.84,-292.18
-90.37,-164.26,-62.73,130.36,-14.64,-116.18,-13.92,-104.16,2.62,-128.41,-260.26,-287.06
-88.72,-159.18,-59.33,127.24,-15.55,-112.09,-15.71,-107.08,1.52,-124.18,-253.01,-283.32
-87.51,-154.85,-56.96,124.25,-16.06,-108.64,-18.77,-108.75,0.96,-120.72,-247.53,-279.88
-87.39,-150.86,-55.8,121.09,-16.34,-105.68,-24.48,-109.85,0.38,-119.48,-246.1,-277.13
-87.25,-148.01,-55.32,118.89,-16.31,-103.56,-28.8,-109.23,0.4,-117.74,-243.57,-274.87
-86.92,-146.53,-55.64,117.75,-15.86,-102.41,-31.45,-106.49,1.28,-115.15,-239.46,-273.0
-87.5,-145.71,-57.21,116.86,-15.12,-101.98,-35.61,-102.67,2.33,-114.26,-238.29,-272.0
-88.73,-145.82,-60.02,116.51,-14.02,-102.42,-40.36,-97.35,3.76,-114.45,-238.91,-271.81
-88.71,-143.95,-60.4,114.99,-13.63,-101.06,-44.02,-94.86,4.58,-112.89,-236.44,-270.38
-87.39,-139.75,-58.1,112.08,-14.07,-97.66,-46.76,-95.67,4.61,-109.64,-230.97,-267.58
-85.49,-134.85,-54.88,108.78,-14.75,-93.61,-48.75,-97.36,4.56,-105.59,-224.02,-264.39
-82.51,-128.39,-49.74,104.6,-15.97,-88.16,-49.59,-101.15,4.12,-100.02,-214.38,-260.26
-79.81,-122.03,-45.03,100.36,-17.05,-82.88,-51.03,-104.56,3.87,-95.13,-205.94,-256.5
-77.43,-115.88,-40.91,96.13,-17.95,-77.88,-53.07,-107.37,3.87,-90.98,-198.86,-253.2
-74.28,-108.4,-35.36,91.07,-19.25,-71.74,-54.51,-111.88,3.61,-85.91,-190.14,-249.24
-70.62,-99.92,-28.85,85.33,-20.81,-64.78,-55.69,-117.55,3.21,-80.35,-180.61,-244.9
-67.29,-93.12,-24.43,80.48,-21.44,-59.45,-56.7,-120.15,4.41,-74.9,-171.91,-241.38
-64.24,-88.05,-22.14,76.53,-21.1,-55.8,-57.41,-119.55,7.31,-69.42,-163.86,-238.65
-61.23,-83.64,-20.85,72.83,-20.25,-52.87,-58.01,-117.44,11.19,-63.91,-156.21,-236.33
-58.46,-80.56,-21.36,69.78,-18.57,-51.29,-58.48,-112.7,16.55,-58.49,-149.33,-234.72
-55.12,-76.85,-21.36,66.24,-16.89,-49.26,-58.43,-108.37,22.27,-52.33,-141.46,-232.83
-51.18,-72.4,-20.77,62.14,-15.26,-46.7,-57.86,-104.61,28.31,-45.41,-132.53,-230.61
-47.18,-68.76,-21.39,58.35,-12.96,-45.03,-56.94,-98.93,35.67,-38.2,-123.73,-228.81
-42.93,-65.51,-22.74,54.63,-10.18,-43.87,-55.57,-91.98,44.14,-30.52,-114.68,-227.21
-39.0,-61.45,-22.79,50.66,-8.21,-41.74,-54.98,-87.97,50.38,-24.19,-106.71,-225.42
-35.5,-56.64,-21.55,46.51,-7.08,-38.65,-55.3,-87.02,54.19,-19.43,-100.09,-223.49
-32.02,-51.36,-19.68,42.14,-6.29,-35.06,-55.87,-87.56,57.04,-15.22,-93.88,-221.45
-28.72,-45.31,-16.65,37.5,-6.18,-30.6,-57.02,-90.69,58.02,-12.09,-88.5,-219.21
-25.41,-39.59,-14.12,32.97,-5.8,-26.49,-58.08,-93.32,59.36,-9.08,-83.47,-217.2
-22.06,-34.21,-12.15,28.56,-5.11,-22.77,-58.99,-95.34,61.15,-6.12,-78.73,-215.4
-18.91,-28.39,-9.46,24.02,-4.88,-18.51,-60.4,-99.26,61.52,-4.15,-74.87,-213.55
-15.93,-22.36,-6.41,19.43,-4.9,-13.97,-62.16,-104.46,60.9,-2.97,-71.82,-211.72
-12.52,-16.44,-3.9,14.7,-4.44,-9.76,-63.36,-108.66,61.42,-1.13,-68.29,-209.98
-8.67,-10.6,-1.88,9.79,-3.53,-5.81,-64.01,-111.98,63.04,1.35,-64.28,-208.29
-4.64,-4.81,-0.13,4.82,-2.39,-2.03,-64.44,-115.1,65.03,3.91,-60.34,-206.7
-0.28,0.85,1.13,-0.26,-0.83,1.47,-64.45,-117.48,67.9,6.89,-56.17,-205.21
4.02,6.79,2.76,-5.47,0.51,5.27,-64.71,-121.15,69.9,9.21,-52.67,-203.7
8.22,13.03,4.8,-10.79,1.6,9.4,-65.28,-126.19,70.92,10.77,-49.92,-202.19
12.65,19.28,6.63,-16.25,2.91,13.44,-65.61,-131.17,72.28,12.43,-47.22,-200.72
17.22,25.66,8.44,-21.84,4.3,17.53,-65.87,-136.55,73.57,13.94,-44.78,-199.28
20.85,30.95,10.11,-26.39,5.29,21.0,-66.59,-141.82,74.22,15.39,-42.25,-198.43
23.48,35.03,11.56,-29.78,5.88,23.76,-67.77,-146.79,74.3,16.88,-39.52,-198.21
25.54,38.51,12.98,-32.58,6.2,26.2,-69.26,-152.02,73.81,18.2,-36.92,-198.36
26.73,41.05,14.32,-34.45,6.11,28.12,-71.21,-157.34,72.6,19.4,-34.32,-199.03
27.75,43.24,15.49,-36.05,6.03,29.79,-73.18,-162.7,71.33,20.6,-31.76,-199.92
28.63,45.14,16.51,-37.43,5.95,31.23,-75.15,-168.14,69.99,21.8,-29.26,-201.03
28.74,46.11,17.37,-37.92,5.56,32.12,-77.47,-173.53,68.13,22.97,-26.7,-202.64
28.21,46.26,18.05,-37.67,4.94,32.51,-80.07,-178.87,65.87,24.15,-24.09,-204.71
27.71,46.51,18.8,-37.49,4.29,32.98,-82.72,-184.98,63.2,24.96,-21.94,-206.83
27.2,46.83,19.64,-37.36,3.6,33.52,-85.46,-191.89,60.06,25.37,-20.27,-209.01
26.43,46.85,20.42,-36.95,2.82,33.87,-88.34,-199.2,56.55,25.59,-18.85,-211.41
25.56,46.78,21.22,-36.44,1.97,34.18,-91.31,-207.13,52.63,25.52,-17.79,-213.94
24.01,45.89,21.87,-35.17,0.86,34.01,-94.6,-215.18,48.17,25.36,-16.75,-216.94
21.75,44.13,22.38,-33.08,-0.54,33.31,-98.23,-223.3,43.16,25.15,-15.72,-220.41
19.16,42.01,22.85,-30.65,-2.09,32.42,-102.04,-231.93,37.65,24.69,-14.97,-224.13
16.11,39.36,23.25,-27.71,-3.84,31.23,-106.1,-240.95,31.59,24.03,-14.42,-228.19
13.17,37.07,23.9,-25.03,-5.64,30.35,-110.24,-249.57,26.05,23.48,-13.51,-231.86
10.44,35.27,24.83,-22.73,-7.47,29.88,-114.42,-257.74,21.13,23.05,-12.23,-235.05
7.53,33.41,25.87,-20.33,-9.44,29.44,-118.78,-265.77,16.3,22.61,-10.78,-238.17
4.6,31.76,27.13,-18.04,-11.51,29.23,-123.27,-273.45,11.84,22.27,-9.01,-240.99
1.42,29.9,28.44,-15.53,-13.73,28.94,-127.96,-281.36,7.15,21.78,-7.3,-243.89
-2.05,27.8,29.8,-12.76,-16.13,28.57,-132.86,-289.5,2.19,21.16,-5.66,-246.88
-5.54,25.89,31.37,-10.1,-18.63,28.4,-137.9,-297.4,-2.47,20.57,-3.77,-249.6
-9.11,24.1,33.12,-7.47,-21.25,28.4,-143.1,-305.17,-6.96,19.97,-1.69,-252.12
-13.32,21.56,34.78,-4.14,-24.15,27.98,-148.62,-313.24,-12.05,19.23,0.29,-255.04
-18.19,18.28,36.35,-0.08,-27.33,27.12,-154.49,-321.57,-17.74,18.36,2.19,-258.37
-23.48,14.6,37.95,4.38,-30.74,26.09,-160.63,-330.03,-23.72,17.4,4.1,-261.84
-29.34,10.32,39.5,9.44,-34.41,24.73,-167.09,-338.71,-30.19,16.31,5.97,-265.61
-35.37,6.04,41.23,14.56,-38.24,23.47,-173.76,-347.25,-36.54,15.23,8.05,-269.21
-41.55,1.81,43.15,19.72,-42.23,22.34,-180.63,-355.62,-42.72,14.16,10.37,-272.62
-48.19,-2.86,45.11,25.32,-46.48,21.02,-187.79,-364.07,-49.2,13.02,12.76,-276.17
-55.22,-7.81,47.15,31.26,-50.95,19.6,-195.24,-372.52,-55.83,11.84,15.26,-279.77
-61.27,-12.15,48.87,36.42,-54.79,18.32,-197.32,-380.83,-62.17,10.41,16.9,-283.59
-66.24,-15.82,50.19,40.72,-57.91,17.16,-193.45,-388.99,-68.22,8.7,17.56,-287.69
-70.72,-19.16,51.37,44.62,-60.72,16.08,-186.27,-397.02,-74.08,6.83,17.75,-291.91
-74.31,-21.92,52.27,47.79,-62.97,15.15,-174.14,-404.86,-79.64,4.74,17.19,-296.3
-77.89,-24.75,53.1,51.0,-65.17,14.15,-160.33,-412.66,-85.26,2.54,16.41,-300.84
-81.48,-27.65,53.87,54.25,-67.36,13.09,-144.95,-420.4,-90.94,0.23,15.44,-305.51
-84.3,-30.07,54.37,56.9,-69.04,12.11,-124.86,-427.99,-96.39,-2.29,13.76,-310.39
-86.52,-32.14,54.64,59.07,-70.31,11.19,-100.65,-435.44,-101.68,-5.01,11.47,-315.46
-89.0,-34.35,55.04,61.44,-71.78,10.28,-80.92,-442.76,-106.96,-7.74,9.34,-320.47
-91.7,-36.65,55.56,63.95,-73.41,9.39,-65.99,-449.93,-112.22,-10.48,7.37,-325.4
-94.3,-38.89,56.06,66.38,-74.99,8.53,-52.12,-456.96,-117.41,-13.31,5.24,-330.38
-97.0,-41.16,56.63,68.88,-76.64,7.69,-41.53,-463.84,-122.55,-16.19,3.14,-335.34
-99.06,-43.02,56.98,70.85,-77.88,6.94,-28.31,-470.52,-127.47,-19.24,0.45,-340.45
-100.42,-44.44,57.1,72.27,-78.67,6.29,-12.07,-476.98,-132.14,-22.48,-2.86,-345.73
-101.6,-45.71,57.2,73.52,-79.35,5.7,2.31,-483.25,-136.68,-25.81,-6.36,-351.02
-102.42,-46.72,57.2,74.46,-79.81,5.19,16.1,-489.3,-141.03,-29.24,-10.18,-356.38
-103.32,-47.46,57.45,75.3,-80.42,4.94,28.45,-494.37,-144.43,-31.94,-13.03,-360.89
-104.4,-47.93,57.99,76.07,-81.23,4.94,38.63,-498.39,-146.78,-33.78,-14.75,-364.42
-105.29,-48.06,58.62,76.59,-81.99,5.16,47.9,-501.67,-148.41,-35.21,-16.03,-367.44
-106.14,-47.84,59.45,76.9,-82.8,5.63,55.79,-504.0,-149.09,-35.95,-16.5,-369.67
-106.79,-47.34,60.33,76.96,-83.53,6.26,61.52,-505.8,-149.28,-36.5,-16.79,-371.61
-107.21,-46.53,61.24,76.76,-84.17,7.06,65.06,-507.07,-148.98,-36.85,-16.96,-373.27
-107.59,-45.38,62.35,76.35,-84.86,8.12,66.29,-507.39,-147.74,-36.55,-16.32,-374.15
-107.88,-43.87,63.64,75.71,-85.57,9.43,64.94,-506.81,-145.63,-35.68,-14.99,-374.34
-107.56,-41.91,64.78,74.55,-85.92,10.9,63.31,-505.88,-143.16,-34.89,-14.08,-374.54
-106.61,-39.48,65.78,72.84,-85.89,12.52,61.45,-504.56,-140.3,-34.16,-13.58,-374.75
-105.24,-36.6,66.76,70.71,-85.65,14.35,57.95,-502.61,-136.83,-33.23,-13.01,-374.65
-103.33,-33.26,67.67,68.06,-85.1,16.38,53.34,-500.16,-132.86,-32.24,-12.65,-374.42
-101.21,-29.45,68.72,65.08,-84.49,18.69,46.08,-496.75,-127.93,-30.67,-11.65,-373.47
-98.9,-25.19,69.94,61.77,-83.87,21.31,35.94,-492.33,-122.0,-28.47,-9.93,-371.76
-96.1,-20.42,71.15,57.95,-82.99,24.17,24.01,-487.2,-115.36,-26.01,-8.14,-369.68
-92.88,-15.12,72.41,53.66,-81.91,27.3,9.87,-481.24,-107.89,-23.17,-6.06,-367.11
-90.03,-10.48,73.99,49.9,-81.22,30.44,0.56,-477.07,-101.31,-20.48,-4.12,-365.09
-87.56,-6.6,75.92,46.74,-80.94,33.56,-3.13,-474.97,-95.81,-18.04,-2.4,-363.76
-85.17,-2.92,78.09,43.72,-80.84,36.81,-4.88,-473.63,-90.48,-15.49,-0.57,-362.53
-83.06,0.24,80.6,41.13,-81.08,40.11,-2.68,-473.78,-85.81,-12.99,1.25,-361.68
-80.7,3.57,83.22,38.32,-81.26,43.62,-0.44,-473.99,-80.86,-10.29,3.15,-360.7
-78.08,7.14,85.98,35.27,-81.39,47.36,1.58,-474.17,-75.56,-7.38,5.18,-359.55
-75.63,10.27,89.03,32.55,-81.78,51.18,7.17,-475.72,-70.84,-4.5,7.15,-358.75
-73.26,13.12,92.35,30.01,-82.37,55.12,15.55,-478.37,-66.49,-1.6,9.1,-358.21
-70.49,16.53,94.63,27.0,-82.28,58.38,20.97,-480.11,-61.14,1.85,11.58,-356.99
-67.34,20.49,95.77,23.51,-81.46,60.84,23.43,-480.94,-54.8,5.89,14.6,-355.09
-63.97,24.69,96.35,19.81,-80.3,62.91,25.25,-481.69,-48.01,10.27,17.92,-352.88
-60.27,29.31,96.03,15.72,-78.55,64.36,25.02,-481.89,-40.43,15.13,21.68,-350.15
-56.64,33.69,95.59,11.8,-76.81,65.59,27.18,-483.11,-33.14,20.11,25.53,-347.57
-53.08,37.78,95.07,8.08,-75.12,66.63,32.01,-485.48,-26.19,25.16,29.44,-345.2
-49.32,42.08,93.74,4.16,-72.97,67.04,36.18,-487.84,-18.79,30.6,33.72,-342.51
-45.45,46.44,91.76,0.16,-70.49,66.89,40.7,-490.54,-11.18,36.36,38.28,-339.65
-42.32,49.23,89.87,-2.7,-68.12,66.65,42.83,-495.0,-5.46,40.46,41.8,-337.96
-39.99,50.31,88.03,-4.33,-65.85,66.27,41.95,-501.26,-1.78,42.75,44.2,-337.5
-38.13,50.35,85.98,-5.22,-63.55,65.56,40.06,-508.93,0.68,44.09,46.02,-337.78
-36.98,48.88,83.88,-5.02,-61.31,64.62,36.29,-518.42,1.33,43.92,46.91,-339.17
-35.98,46.94,81.08,-4.51,-58.73,63.03,31.43,-528.65,1.56,43.44,47.71,-340.76
-35.12,44.57,77.53,-3.71,-55.8,60.76,25.59,-539.64,1.39,42.69,48.43,-342.56
-34.92,40.8,73.69,-1.9,-52.8,58.05,17.59,-552.29,-0.42,40.57,48.33,-345.33
-35.26,35.83,69.39,0.76,-49.64,54.81,7.53,-566.42,-3.61,37.29,47.56,-348.92
-34.46,31.54,64.47,2.36,-46.2,50.85,-1.39,-581.47,-6.97,34.15,46.98,-352.57
-32.44,28.0,58.93,2.81,-42.51,46.16,-9.09,-597.53,-10.58,31.11,46.53,-356.33
-29.94,24.37,52.75,2.94,-38.54,40.72,-17.08,-614.79,-14.88,27.66,45.92,-360.47
-26.5,21.15,45.86,2.26,-34.28,34.47,-24.58,-633.14,-19.62,24.09,45.33,-364.82
-23.26,16.93,38.45,2.1,-29.85,27.56,-33.78,-653.23,-25.9,19.31,44.05,-370.09
-20.28,11.61,30.51,2.55,-25.24,19.96,-44.89,-675.12,-33.82,13.23,42.02,-376.31
-16.6,6.3,21.88,2.51,-20.38,11.53,-56.18,-698.44,-42.63,6.62,39.74,-383.04
-12.46,0.68,12.59,2.25,-15.27,2.27,-68.16,-723.38,-52.62,-0.79,37.05,-390.43
-9.07,-4.45,4.02,2.66,-10.22,-5.25,-77.08,-743.2,-60.11,-6.76,34.99,-398.4
-6.41,-8.88,-3.7,3.7,-5.24,-10.82,-82.39,-757.22,-64.66,-11.0,33.7,-406.9
-4.07,-13.2,-11.24,5.13,-0.22,-15.64,-86.21,-768.74,-68.23,-14.77,32.56,-416.12
-2.36,-17.15,-18.19,7.17,4.77,-18.99,-87.41,-775.83,-69.77,-17.42,31.89,-426.03
-0.31,-20.92,-23.84,9.01,9.35,-22.11,-87.76,-782.3,-71.23,-20.07,31.18,-436.62
2.12,-24.54,-28.08,10.63,13.47,-25.05,-87.37,-788.34,-72.77,-22.8,30.39,-447.9
4.2,-27.65,-30.87,12.59,17.23,-26.53,-84.31,-790.3,-72.42,-24.48,30.04,-459.9
6.13,-30.28,-31.91,14.73,20.51,-26.75,-78.89,-788.88,-70.58,-25.32,30.03,-472.61
6.15,-33.4,-33.38,17.27,22.23,-28.1,-74.52,-789.97,-70.2,-27.23,29.42,-486.31
4.0,-37.03,-35.33,20.3,22.26,-30.58,-71.19,-793.54,-71.26,-30.22,28.21,-501.03
0.64,-40.69,-36.38,23.59,20.94,-33.14,-67.42,-797.19,-72.56,-33.5,26.77,-516.67
-4.48,-44.61,-37.01,27.21,17.92,-36.37,-64.0,-802.36,-74.82,-37.52,24.89,-533.31
-10.53,-48.11,-35.73,31.19,13.74,-38.47,-58.38,-804.54,-75.76,-40.86,23.26,-550.84
-17.48,-51.11,-32.29,35.51,8.35,-39.3,-50.34,-803.42,-75.22,-43.4,21.92,-569.25
-26.25,-54.14,-27.73,40.24,1.1,-40.19,-41.78,-802.39,-74.89,-46.25,20.33,-588.7
-36.69,-57.03,-21.63,45.39,-7.95,-40.74,-32.1,-800.41,-74.27,-49.07,18.66,-609.17
-43.52,-59.63,-18.28,49.23,-13.47,-41.61,-24.84,-800.52,-74.23,-51.88,16.76,-629.62
-46.34,-61.96,-18.16,51.61,-15.05,-43.01,-20.55,-803.4,-75.05,-54.79,14.56,-649.96
-47.63,-63.97,-18.87,53.36,-15.25,-44.29,-17.1,-806.85,-75.91,-57.57,12.24,-670.7
-45.93,-65.61,-21.61,53.98,-12.61,-45.69,-15.55,-811.85,-77.12,-60.23,9.74,-691.55
-44.58,-67.09,-24.01,54.48,-10.49,-47.08,-14.26,-817.4,-78.55,-63.03,7.01,-713.18
-43.79,-68.37,-25.85,54.93,-9.1,-48.43,-13.11,-823.39,-80.13,-65.93,4.07,-735.65
-40.59,-69.33,-29.39,54.36,-5.48,-49.98,-13.86,-831.17,-82.2,-68.85,0.88,-758.35
-35.67,-69.98,-34.12,52.99,-0.33,-51.69,-16.21,-840.59,-84.73,-71.83,-2.57,-781.44
-32.57,-70.21,-36.97,51.99,2.82,-52.68,-16.81,-847.98,-86.44,-74.45,-5.98,-799.58
-31.24,-69.98,-37.96,51.33,4.02,-52.91,-15.65,-853.27,-87.27,-76.65,-9.33,-812.15
-30.4,-69.35,-38.23,50.57,4.52,-52.78,-14.16,-858.12,-87.84,-78.69,-12.79,-821.72
-30.91,-68.28,-37.02,49.97,3.45,-52.07,-11.52,-861.64,-87.8,-80.44,-16.27,-826.71
-29.91,-66.78,-36.7,48.57,3.66,-51.35,-10.18,-866.34,-88.01,-82.11,-19.97,-830.0
-27.23,-64.84,-37.41,46.31,5.3,-50.66,-10.33,-872.43,-88.52,-83.72,-23.89,-831.68
-25.01,-62.4,-37.33,43.87,6.25,-49.51,-10.09,-877.91,-88.63,-85.06,-27.9,-828.85
-22.6,-59.46,-37.0,41.04,7.12,-48.04,-10.02,-883.36,-88.55,-86.18,-32.02,-821.99
-20.44,-57.2,-36.98,38.76,8.11,-46.98,-9.05,-886.23,-88.59,-86.96,-35.39,-816.56
-18.81,-55.72,-37.15,37.18,9.0,-46.35,-6.88,-886.03,-88.71,-87.36,-37.88,-812.59
-17.04,-54.44,-37.59,35.69,10.15,-45.87,-4.41,-884.38,-88.87,-87.45,-39.95,-807.68
-15.31,-53.69,-38.42,34.58,11.55,-45.76,-1.31,-880.48,-89.15,-87.18,-41.33,-803.17
-13.87,-52.76,-38.85,33.46,12.58,-45.44,2.27,-875.32,-89.18,-86.57,-42.5,-794.96
-12.7,-51.62,-38.88,32.28,13.24,-44.92,6.25,-868.98,-88.97,-85.6,-43.47,-782.7
-11.82,-50.9,-39.0,31.49,13.86,-44.62,11.06,-860.22,-88.74,-84.22,-43.77,-769.49
-11.3,-50.46,-39.05,31.02,14.28,-44.44,16.66,-849.2,-88.42,-82.42,-43.48,-754.38
-10.1,-49.46,-39.2,29.92,15.08,-44.03,21.58,-838.55,-88.03,-80.37,-43.3,-738.81
-8.17,-47.89,-39.53,28.17,16.33,-43.39,25.75,-828.27,-87.61,-78.05,-43.21,-723.22
-6.04,-46.09,-39.83,26.19,17.65,-42.65,29.9,-817.17,-87.07,-75.37,-42.92,-706.22
-3.45,-43.85,-40.15,23.74,19.21,-41.7,33.64,-805.88,-86.43,-72.37,-42.6,-688.28
-1.02,-41.83,-40.53,21.48,20.74,-40.89,37.97,-792.46,-85.74,-68.91,-41.68,-669.25
1.2,-40.09,-40.95,19.48,22.23,-40.23,42.98,-776.76,-84.97,-64.98,-40.11,-649.01
3.73,-38.11,-41.45,17.2,23.91,-39.48,47.85,-760.21,-84.13,-60.66,-38.3,-628.06
6.42,-36.05,-42.02,14.8,25.72,-38.74,52.82,-742.36,-83.22,-55.9,-36.1,-606.37
8.77,-34.04,-42.34,12.59,27.1,-37.9,56.33,-723.67,-82.15,-51.85,-34.39,-585.42
10.79,-32.05,-42.36,10.56,28.01,-36.95,58.12,-704.34,-80.93,-48.61,-33.28,-565.49
12.6,-30.11,-42.27,8.66,28.69,-35.97,59.09,-683.79,-79.6,-45.62,-32.27,-545.88
14.1,-28.26,-41.96,6.97,28.99,-34.95,58.75,-662.17,-78.12,-43.21,-31.6,-527.09
15.69,-26.31,-41.64,5.17,29.28,-33.87,57.83,-639.51,-76.54,-40.73,-30.85,-508.39
17.38,-24.25,-41.33,3.27,29.59,-32.74,56.34,-615.74,-74.86,-38.15,-30.01,-489.82
18.85,-22.21,-40.84,1.49,29.58,-31.55,53.5,-590.99,-73.04,-36.08,-29.48,-472.24
20.19,-20.15,-40.22,-0.23,29.34,-30.29,49.42,-565.25,-71.09,-34.4,-29.21,-455.56
21.33,-18.22,-39.61,-1.77,29.05,-29.1,44.85,-540.17,-69.4,-32.98,-29.26,-438.9
22.22,-16.44,-39.0,-3.1,28.67,-27.99,39.7,-515.95,-67.99,-31.92,-29.73,-422.37
22.95,-14.72,-38.35,-4.3,28.17,-26.89,33.65,-491.8,-66.7,-31.21,-30.54,-406.42
23.47,-13.11,-37.69,-5.34,27.57,-25.84,26.84,-468.24,-65.64,-30.86,-31.74,-390.91
23.74,-11.56,-36.88,-6.2,26.69,-24.76,18.58,-444.31,-64.56,-31.12,-33.42,-376.7
23.75,-10.07,-35.93,-6.9,25.49,-23.65,8.77,-420.01,-63.45,-32.04,-35.59,-363.93
23.49,-8.71,-34.91,-7.38,24.12,-22.57,-2.16,-396.25,-62.54,-33.52,-38.3,-352.12
22.94,-7.47,-33.8,-7.65,22.5,-21.52,-14.4,-372.88,-61.78,-35.64,-41.57,-341.53
24.23,-7.47,-35.12,-8.28,23.61,-22.2,-22.99,-346.91,-58.53,-35.72,-43.64,-330.34
27.58,-8.86,-39.13,-9.31,27.73,-24.82,-27.39,-318.18,-52.56,-33.51,-44.34,-318.37
31.95,-11.1,-44.62,-10.46,33.46,-28.55,-30.12,-288.05,-45.07,-30.35,-44.57,-306.75
37.95,-14.53,-52.34,-11.89,41.65,-33.89,-29.76,-255.73,-35.32,-25.49,-43.85,-294.99
44.36,-18.53,-60.87,-13.24,50.63,-39.9,-29.13,-223.26,-24.89,-20.5,-43.23,-284.14
51.1,-23.09,-70.14,-14.49,60.32,-46.53,-28.38,-190.76,-13.85,-15.48,-42.79,-274.34
59.35,-28.83,-81.55,-15.95,72.35,-54.73,-24.82,-156.56,-0.72,-8.97,-41.58,-264.69
68.88,-35.65,-94.83,-17.55,86.4,-64.34,-19.0,-121.07,14.21,-1.29,-39.8,-255.43
86.89,-26.96,-103.99,-30.77,102.04,-64.42,-5.94,-63.77,58.88,40.31,-5.37,-222.74
114.33,-1.17,-108.65,-56.84,119.48,-54.02,15.31,17.7,136.42,119.42,65.15,-164.06
147.71,33.99,-111.5,-90.35,138.81,-38.18,42.15,113.43,233.63,220.56,156.64,-90.73
189.22,83.3,-110.92,-134.66,160.03,-13.79,76.23,229.49,358.75,353.37,278.5,4.23
237.95,137.05,-110.82,-185.55,183.96,12.57,115.52,354.59,499.06,514.13,433.23,120.73
294.12,194.88,-111.41,-243.04,210.72,40.61,160.07,488.36,654.41,703.77,622.37,259.69
360.33,265.97,-109.3,-312.42,239.98,76.44,212.52,642.03,838.88,933.51,853.99,427.97
436.84,348.55,-105.3,-393.19,272.01,118.79,272.66,813.65,1050.63,1204.44,1130.93,627.08
519.64,426.18,-108.53,-474.38,312.78,155.42,303.41,929.9,1220.44,1443.83,1389.58,816.86
609.22,498.72,-119.44,-556.05,362.98,186.05,301.59,985.27,1344.08,1648.0,1627.37,996.01
708.11,573.06,-134.24,-643.55,420.09,215.8,284.68,1013.3,1448.63,1844.92,1878.67,1186.18
815.74,645.13,-155.39,-734.38,485.92,241.55,242.25,993.64,1514.96,2014.98,2127.83,1377.63
879.48,702.12,-155.26,-794.18,517.78,272.18,196.6,910.93,1484.95,2057.58,2244.04,1496.83
894.32,742.32,-131.37,-819.51,511.65,308.27,148.85,761.16,1349.09,1958.88,2214.44,1536.68
884.64,768.02,-98.99,-824.31,489.33,342.75,78.52,531.95,1115.75,1746.8,2086.65,1523.26
835.29,774.7,-50.63,-798.28,438.86,377.57,-10.08,214.48,763.18,1387.18,1820.81,1434.13
734.16,769.1,35.46,-746.29,342.86,417.12,-75.71,-73.88,395.23,973.96,1473.17,1294.48
577.95,749.9,161.62,-666.74,198.69,460.98,-117.35,-329.76,12.09,504.52,1039.57,1101.1
381.67,708.79,312.27,-546.91,25.21,508.46,-152.05,-611.44,-399.74,-3.31,541.68,847.48
140.89,645.85,493.57,-385.49,-182.57,560.57,-169.2,-890.46,-813.37,-524.4,-6.7,537.14
-61.07,577.41,628.21,-249.7,-349.7,589.61,-187.22,-1092.28,-1148.36,-955.72,-467.73,270.25
-214.11,502.79,707.47,-142.07,-466.13,593.08,-206.7,-1209.19,-1384.88,-1267.45,-813.48,57.15
-360.71,413.05,772.8,-27.58,-570.45,584.93,-209.14,-1251.12,-1531.74,-1477.07,-1090.34,-146.46
-476.31,311.46,802.07,77.15,-640.1,557.45,-197.66,-1192.47,-1554.74,-1539.27,-1247.82,-310.95
-547.92,223.19,794.99,159.66,-669.31,515.78,-183.14,-1122.42,-1540.46,-1561.95,-1350.06,-434.32
-571.65,150.14,750.14,218.9,-654.99,459.87,-163.3,-1037.99,-1479.87,-1533.91,-1386.61,-511.44
