I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
84.38,130.62,48.07,-108.64,15.01,89.59,-205.83,-495.11,90.33,602.24,652.58,370.96
89.62,162.44,71.0,-127.53,8.89,117.34,-267.45,-681.79,-55.76,612.31,721.42,425.2
89.6,188.72,91.64,-140.88,3.51,141.3,-343.87,-874.22,-224.57,584.53,748.54,458.99
87.03,213.8,112.32,-152.3,-1.81,164.76,-431.69,-1081.62,-423.4,522.72,754.77,484.94
80.25,235.12,131.69,-159.62,-6.66,185.81,-533.24,-1295.85,-648.46,418.68,726.52,495.47
72.85,232.54,132.48,-154.89,-7.19,185.09,-606.45,-1445.29,-843.91,291.17,665.21,483.37
65.0,203.73,112.78,-137.04,-2.97,160.45,-647.42,-1520.48,-1003.9,138.38,568.93,447.03
53.43,155.71,79.44,-107.76,4.57,119.12,-678.27,-1546.83,-1151.31,-57.77,423.76,382.64
38.82,82.12,27.16,-64.28,16.62,55.09,-687.36,-1501.06,-1269.33,-295.29,226.94,286.51
18.33,4.27,-23.92,-14.79,26.3,-10.09,-671.72,-1441.89,-1370.07,-552.29,16.62,176.04
-8.85,-77.42,-72.94,41.03,33.2,-75.71,-630.45,-1368.76,-1451.34,-830.54,-208.84,49.79
-41.05,-179.63,-134.7,110.11,41.79,-158.07,-554.01,-1229.54,-1490.41,-1097.9,-447.33,-101.46
-79.3,-298.15,-204.85,191.19,50.42,-252.68,-439.55,-1033.97,-1486.32,-1345.85,-688.99,-274.78
-104.81,-372.22,-246.81,242.04,54.41,-310.99,-338.54,-842.98,-1430.78,-1497.43,-857.46,-400.54
-115.79,-397.85,-258.45,259.55,53.56,-330.0,-251.91,-653.74,-1315.9,-1530.89,-938.74,-472.56
-122.16,-400.9,-253.77,263.04,48.74,-329.39,-150.84,-441.45,-1140.86,-1468.32,-957.28,-521.6
-118.7,-364.49,-222.53,240.81,38.53,-295.66,-47.21,-219.49,-898.71,-1277.58,-885.72,-527.6
-111.33,-315.38,-187.05,213.36,28.37,-252.34,42.04,-16.42,-659.11,-1078.84,-797.74,-513.39
-100.39,-253.79,-147.6,181.41,18.24,-199.53,116.43,164.28,-424.66,-871.35,-691.52,-478.23
-78.2,-163.49,-86.32,124.18,4.09,-123.24,174.19,324.71,-168.33,-629.94,-544.05,-406.48
-45.61,-49.68,-7.31,45.15,-13.07,-28.08,209.58,454.47,91.94,-383.84,-371.36,-301.6
-18.86,31.08,42.12,-9.77,-20.46,37.14,242.57,576.03,308.1,-175.38,-227.57,-217.81
2.02,74.56,59.75,-39.66,-17.32,68.68,271.42,686.2,472.44,-18.49,-120.84,-158.24
24.71,103.51,65.47,-64.79,-9.02,86.06,279.9,762.27,590.27,84.39,-40.58,-99.16
45.41,101.75,46.58,-73.67,7.96,75.24,270.67,805.91,643.42,111.83,-6.3,-55.27
62.11,108.21,38.93,-84.57,17.56,74.43,271.69,842.41,701.25,156.13,36.65,-15.64
74.58,123.85,44.45,-98.47,18.66,84.86,282.71,868.8,761.67,213.24,85.37,18.98
80.49,114.43,34.31,-96.41,22.16,74.7,291.14,871.4,771.27,222.42,93.3,29.44
78.72,87.14,16.11,-81.6,24.19,51.48,303.49,854.26,741.99,200.05,68.43,15.74
76.86,74.68,8.08,-74.88,24.76,40.98,306.81,841.02,731.06,194.41,61.7,14.34
74.39,74.95,8.42,-74.95,24.66,41.26,299.93,832.46,736.07,202.57,69.69,23.59
66.12,76.26,13.62,-73.25,20.82,44.59,294.55,819.69,736.02,211.33,70.65,23.61
53.31,85.72,27.76,-74.16,13.19,56.66,287.88,809.08,744.01,231.98,75.06,21.65
47.07,88.4,33.55,-72.63,10.09,61.11,280.18,793.7,739.48,236.98,74.94,21.36
47.79,83.43,30.48,-68.19,11.52,57.26,273.11,774.03,721.79,226.09,69.21,21.61
50.86,83.87,30.44,-66.73,13.29,57.77,264.79,759.41,712.05,222.63,69.83,25.84
59.2,86.7,29.7,-67.37,17.27,59.23,255.92,749.43,706.91,221.66,75.66,35.1
64.47,88.01,27.7,-68.92,20.37,58.97,248.71,737.4,698.08,219.19,79.52,41.09
66.2,89.29,25.58,-72.39,22.16,58.29,243.34,725.05,688.7,218.52,83.33,44.46
71.04,90.63,20.9,-78.07,25.67,56.18,239.61,716.4,681.64,219.11,90.6,50.58
77.21,91.63,13.73,-86.18,30.2,52.38,238.27,710.98,676.51,221.44,100.73,58.1
80.81,92.94,10.52,-90.59,32.7,51.1,233.56,700.01,667.64,221.57,105.99,62.28
82.26,94.5,11.33,-90.93,33.3,52.4,225.26,683.52,655.19,219.36,106.33,63.41
82.19,95.87,13.1,-90.56,32.94,54.1,216.9,665.94,642.32,217.75,105.49,63.03
79.73,97.13,17.38,-87.9,30.9,57.19,207.15,645.24,627.85,215.88,101.65,60.07
78.85,98.75,20.16,-87.35,29.63,59.52,199.67,629.08,618.08,218.13,101.67,59.34
79.66,100.67,21.05,-89.37,29.25,60.82,195.07,618.32,613.89,225.28,106.29,61.18
79.48,102.73,23.27,-90.53,27.94,62.91,190.54,607.73,611.43,234.69,110.67,62.38
79.17,105.0,25.86,-91.89,26.23,65.29,187.11,599.33,612.51,247.72,116.59,64.11
78.03,105.97,27.95,-92.01,24.54,66.79,183.15,589.81,609.01,254.74,119.59,64.56
75.73,105.47,29.8,-90.4,22.71,67.5,178.31,578.57,600.09,254.83,118.87,63.33
73.23,104.29,31.12,-88.58,20.92,67.57,174.24,568.86,591.23,253.81,118.01,62.2
70.27,102.0,31.73,-86.06,19.25,66.72,170.49,559.83,580.33,249.13,115.74,60.66
66.58,99.42,32.81,-83.01,16.98,65.97,167.68,552.63,571.8,246.3,113.83,59.13
62.24,96.59,34.33,-79.56,14.14,65.31,166.05,547.79,566.39,246.04,112.72,57.83
57.18,92.71,35.53,-75.24,11.13,63.97,165.0,544.13,560.24,243.47,110.5,56.18
51.33,87.96,36.63,-70.08,7.79,62.16,164.75,542.12,554.54,239.93,107.68,54.35
47.3,84.84,37.54,-66.61,5.41,61.06,162.89,536.96,548.01,237.81,105.7,53.03
45.31,83.48,38.17,-64.97,4.14,60.7,159.12,528.12,540.15,236.8,104.48,52.24
44.09,82.78,38.69,-64.02,3.29,60.63,154.83,518.29,532.48,236.72,103.72,51.8
44.37,83.43,39.06,-64.44,3.22,61.14,149.31,506.14,524.58,238.13,103.77,51.9
44.64,83.72,39.08,-64.68,3.31,61.31,143.96,494.44,516.54,238.61,103.47,52.12
44.83,83.58,38.75,-64.67,3.53,61.08,138.91,483.46,508.51,238.17,102.82,52.47
46.32,84.42,38.1,-65.76,4.52,61.19,132.86,470.63,500.09,238.45,102.71,53.36
48.82,85.9,37.09,-67.65,6.16,61.44,126.11,456.53,491.34,238.98,102.9,54.72
50.66,86.98,36.32,-69.02,7.36,61.62,121.07,445.74,484.34,239.69,103.75,56.34
51.9,87.75,35.85,-69.95,8.14,61.79,117.8,438.34,479.22,240.76,105.41,58.28
53.14,88.48,35.33,-70.88,8.94,61.92,115.36,432.59,475.06,241.9,107.59,60.62
54.02,88.94,34.92,-71.49,9.5,61.98,114.36,429.65,472.42,243.15,110.44,63.35
55.87,90.12,34.25,-72.92,10.66,62.28,113.08,426.28,470.07,245.03,114.03,66.74
58.8,92.08,33.28,-75.25,12.46,62.81,111.44,422.3,467.94,247.54,118.38,70.83
61.82,94.14,32.32,-77.68,14.3,63.41,110.83,420.37,467.17,250.46,123.61,75.5
65.24,96.54,31.3,-80.46,16.36,64.14,110.9,419.82,467.51,253.94,129.77,80.84
67.39,98.2,30.82,-82.28,17.56,64.77,109.88,417.15,465.93,256.27,133.95,84.64
67.99,98.96,30.98,-82.91,17.72,65.24,107.77,412.34,462.29,257.32,135.92,86.71
68.07,99.5,31.44,-83.19,17.5,65.74,105.17,406.62,457.89,257.97,137.1,88.15
67.13,99.49,32.38,-82.71,16.56,66.2,101.62,399.07,451.92,257.76,136.7,88.35
65.92,99.41,33.52,-82.07,15.4,66.72,98.53,392.44,446.45,257.63,136.48,88.59
64.5,99.31,34.85,-81.33,14.05,67.33,95.95,386.83,441.59,257.64,136.54,88.93
62.04,98.67,36.68,-79.83,11.97,67.9,92.79,380.11,435.61,256.94,135.31,88.21
58.69,97.59,38.96,-77.69,9.25,68.47,89.34,372.86,428.94,255.7,133.16,86.68
56.01,97.07,41.12,-76.15,6.91,69.25,86.44,366.78,423.42,255.18,132.16,86.02
54.03,97.1,43.16,-75.21,4.95,70.26,84.04,361.76,419.0,255.35,132.29,86.21
52.06,97.28,45.32,-74.36,2.94,71.4,81.93,357.39,415.08,255.77,132.8,86.62
50.47,97.85,47.49,-73.88,1.11,72.74,80.31,354.07,412.12,256.73,134.19,87.65
48.13,98.1,50.09,-72.89,-1.29,74.12,78.42,350.25,408.58,257.3,134.84,88.01
44.93,97.97,53.18,-71.32,-4.32,75.55,76.23,345.88,404.4,257.43,134.64,87.61
41.77,98.03,56.42,-69.85,-7.4,77.14,74.28,342.06,400.71,257.82,134.85,87.44
38.38,98.11,59.92,-68.29,-10.72,78.87,72.42,338.48,397.17,258.29,135.1,87.2
35.77,98.36,62.78,-67.19,-13.37,80.37,70.45,334.06,392.71,258.16,135.09,87.03
34.14,98.85,64.88,-66.66,-15.19,81.64,68.43,328.82,387.33,257.43,134.94,87.03
32.82,99.41,66.72,-66.32,-16.74,82.81,66.31,323.02,381.32,256.28,134.53,86.95
32.13,100.08,68.04,-66.32,-17.75,83.8,64.07,316.38,374.38,254.54,133.8,86.85
31.68,100.93,69.29,-66.54,-18.61,84.84,61.94,309.81,367.44,252.77,133.24,86.89
31.44,101.96,70.5,-66.94,-19.35,85.94,59.92,303.3,360.48,251.0,132.84,87.05
31.89,103.18,71.2,-67.76,-19.53,86.91,57.86,296.16,352.81,248.76,132.33,87.32
32.95,104.61,71.48,-68.98,-19.21,87.78,55.81,288.56,344.61,246.19,131.8,87.73
33.56,105.95,72.13,-69.95,-19.28,88.78,53.74,280.96,336.3,243.53,131.04,87.85
33.7,107.19,73.14,-70.65,-19.73,89.9,51.65,273.31,327.81,240.73,130.03,87.64
33.86,108.49,74.19,-71.38,-20.18,91.06,49.57,265.48,319.07,237.76,128.92,87.35
33.78,109.78,75.46,-72.0,-20.85,92.33,47.49,257.59,310.14,234.67,127.66,86.87
34.22,111.23,76.37,-72.96,-21.1,93.51,45.38,249.14,300.57,231.18,126.29,86.43
35.25,112.88,76.86,-74.3,-20.86,94.59,43.23,240.11,290.34,227.28,124.83,86.08
36.29,114.58,77.39,-75.65,-20.63,95.7,41.07,230.8,279.73,223.14,123.19,85.58
37.5,116.36,77.81,-77.14,-20.26,96.81,38.88,221.11,268.64,218.69,121.4,85.0
38.02,117.07,77.95,-77.75,-20.1,97.24,36.16,209.93,256.3,213.29,119.05,83.99
37.7,116.58,77.82,-77.33,-20.21,96.93,32.88,197.17,242.65,206.88,116.08,82.47
37.07,115.46,77.41,-76.45,-20.34,96.17,29.25,183.24,227.97,199.71,112.69,80.65
35.88,113.38,76.68,-74.79,-20.6,94.76,25.12,167.84,212.02,191.59,108.76,78.43
34.49,110.96,75.83,-72.86,-20.88,93.12,20.78,151.63,195.28,182.92,104.49,75.96
32.93,108.22,74.86,-70.7,-21.19,91.26,16.24,134.62,177.76,173.71,99.9,73.24
30.78,104.55,73.62,-67.77,-21.65,88.8,11.21,116.17,158.98,163.57,94.75,70.09
28.1,100.05,72.14,-64.15,-22.25,85.8,5.74,96.38,139.04,152.58,89.09,66.53
25.76,95.63,70.39,-60.74,-22.56,82.71,0.2,75.92,118.35,141.13,83.24,62.92
23.76,91.26,68.34,-57.51,-22.55,79.51,-5.44,54.75,96.88,129.2,77.21,59.26
21.73,86.57,66.03,-54.11,-22.44,76.01,-11.32,32.59,74.44,116.62,70.83,55.38
19.87,81.77,63.44,-50.72,-22.1,72.33,-17.37,9.57,51.12,103.49,64.19,51.37
17.55,76.14,60.55,-46.69,-21.84,68.07,-23.88,-14.92,26.5,89.41,57.01,46.95
14.72,69.61,57.35,-41.95,-21.67,63.21,-30.87,-40.95,0.53,74.37,49.27,42.11
11.86,62.72,53.82,-37.01,-21.36,58.01,-38.15,-68.12,-26.54,58.59,41.15,37.04
8.82,55.27,49.96,-31.69,-20.97,52.37,-45.79,-96.59,-54.82,41.98,32.58,31.67
5.95,47.93,45.62,-26.53,-20.23,46.6,-52.21,-122.54,-81.44,26.74,24.4,26.4
3.33,40.81,40.77,-21.62,-19.08,40.74,-57.23,-145.55,-106.11,13.11,16.68,21.3
0.68,33.46,35.47,-16.6,-17.68,34.58,-61.65,-167.55,-130.26,-0.03,9.0,16.11
-1.87,26.08,29.66,-11.61,-15.96,28.2,-65.01,-187.44,-153.09,-12.04,1.59,10.95
-4.43,18.4,23.42,-6.48,-14.02,21.48,-68.19,-207.38,-176.2,-24.15,-5.99,5.65
-7.0,10.37,16.74,-1.16,-11.85,14.39,-71.22,-227.46,-199.69,-36.42,-13.77,0.17
-9.45,2.31,9.53,4.1,-9.34,7.07,-73.26,-245.64,-222.01,-47.68,-21.31,-5.28
-11.79,-5.85,1.8,9.34,-6.48,-0.51,-74.47,-262.3,-243.47,-58.15,-28.7,-10.74
-14.46,-14.78,-5.51,15.14,-4.06,-8.47,-76.05,-279.52,-265.23,-69.52,-36.63,-16.59
-17.48,-24.52,-12.33,21.52,-2.13,-16.77,-77.98,-297.17,-287.15,-81.78,-45.07,-22.82
-20.64,-34.76,-19.1,28.22,-0.32,-25.41,-79.77,-314.48,-308.84,-94.25,-53.77,-29.29
-24.05,-45.69,-25.57,35.4,1.16,-34.4,-81.7,-331.88,-330.53,-107.32,-62.89,-36.08
-27.42,-56.82,-32.32,42.65,2.79,-43.66,-82.82,-347.57,-351.08,-119.66,-71.9,-42.92
-30.73,-68.14,-39.37,49.94,4.62,-53.17,-83.06,-361.38,-370.39,-131.17,-80.78,-49.79
-34.21,-80.02,-46.22,57.61,6.21,-63.0,-83.11,-374.55,-389.17,-142.84,-89.9,-56.92
-37.8,-92.36,-52.97,65.55,7.67,-73.13,-82.74,-386.61,-407.11,-154.36,-99.16,-64.23
-41.01,-102.84,-59.08,72.38,9.05,-81.79,-82.69,-397.8,-423.49,-164.68,-107.25,-70.67
-43.82,-111.27,-64.4,77.98,10.29,-88.79,-83.1,-408.22,-438.25,-173.79,-114.05,-76.16
-46.42,-118.67,-69.27,82.95,11.43,-94.95,-83.45,-417.4,-451.48,-181.94,-120.12,-81.15
-48.66,-124.37,-73.48,86.9,12.47,-99.76,-83.97,-425.37,-462.94,-188.85,-125.06,-85.33
-50.89,-129.8,-77.21,90.7,13.25,-104.24,-84.37,-432.23,-473.14,-195.33,-129.72,-89.37
-53.1,-135.02,-80.45,94.39,13.77,-108.42,-84.62,-437.88,-482.02,-201.35,-134.11,-93.27
-55.02,-138.71,-82.93,97.16,14.08,-111.33,-85.05,-442.29,-489.07,-206.25,-137.48,-96.44
-56.71,-141.13,-84.63,99.19,14.13,-113.13,-85.6,-445.44,-494.33,-210.17,-139.98,-99.0
-58.43,-143.81,-86.15,101.34,14.05,-115.08,-85.48,-446.98,-498.01,-213.46,-142.39,-101.63
-60.14,-146.69,-87.45,103.59,13.82,-117.15,-84.65,-446.84,-500.0,-216.06,-144.67,-104.29
-61.78,-149.18,-88.24,105.6,13.36,-118.81,-83.46,-445.13,-500.17,-217.85,-146.51,-106.72
-63.39,-151.63,-88.63,107.57,12.68,-120.36,-81.72,-441.73,-498.51,-218.89,-148.1,-109.07
-64.74,-152.75,-88.18,108.74,11.73,-120.74,-79.98,-436.75,-494.68,-218.74,-148.72,-110.76
-65.81,-152.43,-86.82,109.04,10.47,-119.87,-78.27,-430.16,-488.58,-217.35,-148.31,-111.75
-66.75,-151.57,-84.86,109.02,8.94,-118.48,-76.15,-421.76,-480.33,-214.96,-147.36,-112.43
-67.52,-149.87,-82.16,108.47,7.13,-116.31,-73.73,-411.54,-469.8,-211.45,-145.67,-112.66
-68.0,-148.82,-80.53,108.12,6.03,-114.98,-71.73,-403.33,-461.74,-208.97,-144.53,-112.97
-68.18,-148.66,-80.16,108.09,5.74,-114.73,-70.15,-397.45,-456.6,-207.76,-144.1,-113.44
-68.07,-148.44,-80.1,107.89,5.76,-114.58,-68.76,-392.07,-452.0,-206.67,-143.65,-113.71
-67.64,-148.58,-80.86,107.74,6.39,-115.01,-67.74,-388.26,-449.28,-206.33,-143.53,-113.93
-66.99,-148.42,-81.44,107.31,7.03,-115.21,-66.58,-383.73,-445.63,-205.49,-143.1,-113.88
-66.1,-147.86,-81.77,106.57,7.66,-115.12,-65.26,-378.35,-440.89,-204.09,-142.29,-113.51
-64.89,-147.64,-82.8,105.86,8.82,-115.55,-64.2,-374.22,-437.65,-203.26,-141.75,-113.08
-63.37,-147.62,-84.34,105.1,10.4,-116.34,-63.3,-370.9,-435.33,-202.77,-141.35,-112.53
-61.57,-146.34,-84.91,103.57,11.64,-116.0,-62.23,-365.61,-430.35,-200.91,-139.97,-111.32
-59.47,-143.78,-84.51,101.24,12.54,-114.53,-61.0,-358.42,-422.74,-197.71,-137.59,-109.42
-57.05,-140.54,-83.73,98.41,13.4,-112.52,-59.73,-350.35,-413.88,-193.81,-134.66,-107.06
-54.32,-136.25,-82.19,94.91,14.04,-109.62,-58.33,-340.76,-402.89,-188.8,-130.9,-104.1
-51.23,-131.95,-81.03,91.23,15.06,-106.89,-57.12,-331.84,-392.56,-183.97,-127.15,-100.91
-47.77,-127.71,-80.3,87.4,16.5,-104.41,-56.13,-323.73,-383.08,-179.4,-123.44,-97.51
-43.95,-122.68,-79.17,83.01,17.92,-101.33,-55.14,-314.81,-372.34,-174.1,-119.14,-93.59
-39.76,-117.11,-77.87,78.17,19.45,-97.9,-54.23,-305.57,-360.97,-168.37,-114.41,-89.22
-36.53,-111.87,-75.88,73.97,20.12,-94.27,-52.84,-296.36,-349.86,-162.71,-109.99,-85.44
-34.41,-106.94,-73.05,70.48,19.8,-90.38,-50.9,-287.05,-338.9,-157.06,-105.87,-82.33
-32.74,-102.08,-69.81,67.25,19.04,-86.3,-48.73,-277.84,-328.1,-151.38,-101.84,-79.43
-31.91,-97.49,-65.99,64.58,17.54,-82.06,-46.17,-268.81,-317.69,-145.81,-98.09,-77.04
-31.14,-92.49,-61.66,61.74,15.76,-77.36,-43.48,-259.39,-306.64,-139.81,-94.03,-74.48
-30.4,-87.04,-56.87,58.69,13.73,-72.19,-40.7,-249.6,-294.97,-133.38,-89.67,-71.72
-30.41,-81.71,-51.39,56.08,10.96,-66.73,-37.53,-239.81,-283.38,-126.9,-85.46,-69.35
-31.04,-76.34,-45.22,53.76,7.52,-60.9,-34.04,-229.89,-271.67,-120.26,-81.27,-67.25
-31.3,-70.59,-39.06,51.08,4.27,-54.88,-30.7,-220.2,-259.94,-113.44,-76.82,-64.77
-31.21,-64.52,-32.92,48.06,1.22,-48.71,-27.51,-210.83,-248.28,-106.49,-72.15,-61.93
-31.16,-58.17,-26.46,44.95,-2.01,-42.24,-24.27,-201.53,-236.54,-99.35,-67.32,-58.97
-30.92,-51.49,-19.85,41.57,-5.21,-35.52,-21.1,-192.43,-224.76,-92.03,-62.27,-55.72
-31.28,-44.83,-12.62,38.52,-9.04,-28.5,-17.64,-183.46,-213.11,-84.64,-57.3,-52.75
-32.31,-38.19,-4.73,35.81,-13.55,-21.15,-13.87,-174.6,-201.6,-77.2,-52.42,-50.09
-33.42,-31.36,3.46,33.05,-18.25,-13.54,-10.07,-166.0,-190.21,-69.66,-47.46,-47.35
-34.81,-24.4,12.06,30.38,-23.3,-5.67,-6.14,-157.67,-178.99,-62.04,-42.46,-44.66
-35.42,-17.63,19.52,27.33,-27.39,1.52,-2.73,-150.26,-168.58,-55.18,-37.6,-41.8
-35.11,-11.05,25.62,23.83,-30.34,7.91,0.08,-143.89,-159.07,-49.16,-32.87,-38.71
-34.49,-4.58,31.2,20.19,-32.87,13.96,2.64,-138.26,-150.21,-43.62,-28.25,-35.6
-33.27,1.69,35.78,16.28,-34.6,19.39,4.76,-133.59,-142.21,-38.82,-23.8,-32.39
-31.91,7.97,40.2,12.27,-36.19,24.73,6.73,-129.55,-134.73,-34.28,-19.39,-29.14
-30.46,14.27,44.48,8.19,-37.66,30.01,8.58,-126.18,-127.8,-30.0,-15.02,-25.84
-28.41,20.39,47.79,3.83,-38.34,34.7,9.97,-123.83,-121.78,-26.44,-10.8,-22.44
-25.83,26.36,50.3,-0.78,-38.36,38.89,10.97,-122.49,-116.64,-23.54,-6.73,-18.93
-23.3,32.33,53.26,-5.24,-38.64,43.32,9.76,-121.63,-111.94,-20.72,-2.75,-15.63
-20.78,38.27,56.68,-9.53,-39.16,47.96,6.11,-121.28,-107.71,-18.0,1.11,-12.54
-18.05,44.13,60.0,-13.84,-39.54,52.51,0.87,-121.72,-104.19,-15.63,4.84,-9.53
-15.23,49.94,63.53,-18.06,-39.98,57.14,-6.52,-122.84,-101.28,-13.5,8.44,-6.68
-11.83,55.54,66.27,-22.48,-39.74,61.25,-15.13,-125.08,-99.41,-12.1,11.84,-3.81
-7.81,60.91,68.15,-27.11,-38.76,64.79,-24.95,-128.53,-98.64,-11.49,15.02,-0.9
-3.49,66.14,69.88,-31.74,-37.56,68.19,-36.98,-132.88,-98.71,-11.32,18.02,1.89
1.24,71.19,71.23,-36.44,-35.97,71.29,-51.07,-138.28,-99.76,-11.74,20.81,4.59
4.33,74.09,71.63,-39.3,-34.67,72.88,-61.59,-141.65,-100.23,-12.25,22.68,7.16
5.54,74.65,71.08,-40.12,-33.76,72.86,-68.15,-142.68,-99.95,-12.81,23.57,9.57
5.95,73.74,69.67,-39.82,-32.78,71.68,-73.37,-142.92,-99.78,-13.73,23.78,11.88
4.95,70.77,67.24,-37.85,-31.94,69.0,-75.71,-141.49,-99.28,-14.89,23.09,14.04
3.67,66.89,64.26,-35.23,-30.94,65.59,-78.77,-140.13,-99.33,-16.52,21.89,16.05
2.18,62.1,60.72,-32.0,-29.76,61.45,-82.76,-138.95,-100.0,-18.66,20.19,17.9
-0.61,55.32,56.23,-27.14,-28.69,55.86,-84.53,-136.28,-100.48,-21.08,17.58,19.57
-4.51,46.73,50.85,-20.83,-27.69,48.94,-84.83,-132.47,-100.96,-23.84,14.14,21.06
-7.88,37.68,44.71,-14.49,-26.04,41.4,-84.29,-129.89,-102.7,-27.45,10.33,21.04
-10.73,28.11,37.73,-8.1,-23.71,33.17,-82.52,-128.52,-105.73,-31.93,6.12,19.35
-13.72,17.47,29.91,-1.05,-21.01,23.98,-79.66,-127.41,-109.56,-37.1,1.31,16.6
-16.48,6.04,21.24,6.33,-17.76,13.95,-75.72,-127.14,-114.5,-43.08,-4.02,12.4
-20.25,-7.33,11.5,15.19,-14.44,2.46,-69.46,-125.85,-119.61,-49.54,-10.26,7.5
-25.15,-22.75,0.68,25.65,-11.07,-10.59,-60.77,-123.41,-124.83,-56.48,-17.47,1.91
-30.22,-39.43,-11.15,36.87,-7.27,-24.77,-50.19,-121.21,-130.92,-64.19,-25.37,-5.11
-35.77,-57.66,-24.05,49.13,-3.13,-40.26,-37.36,-118.81,-137.67,-72.6,-34.09,-13.44
-39.99,-73.03,-35.23,59.0,0.46,-53.5,-28.75,-116.67,-142.63,-79.32,-41.32,-19.82
-42.63,-85.01,-44.42,66.03,3.49,-64.12,-24.98,-114.99,-145.65,-84.17,-46.82,-24.05
-44.73,-95.93,-52.98,72.08,6.27,-73.93,-22.66,-113.23,-147.73,-88.21,-51.76,-27.62
-45.75,-104.51,-60.13,76.14,8.59,-81.91,-23.61,-111.54,-148.18,-90.78,-55.48,-29.65
-46.53,-113.15,-67.49,80.03,11.04,-90.04,-24.12,-109.99,-148.6,-93.34,-59.25,-32.25
-47.1,-121.99,-75.14,83.86,13.64,-98.43,-23.92,-108.53,-149.05,-95.93,-63.15,-35.54
-46.59,-128.69,-81.56,85.8,15.89,-105.19,-26.43,-107.27,-148.1,-97.24,-65.95,-37.71
-45.14,-133.7,-87.07,86.21,17.9,-110.68,-30.89,-106.23,-146.05,-97.52,-67.89,-39.19
-44.38,-138.33,-91.75,87.43,19.8,-115.44,-32.45,-104.55,-144.42,-98.42,-70.15,-41.12
-44.34,-142.33,-95.36,89.41,21.52,-119.22,-31.13,-102.2,-143.15,-99.9,-72.64,-43.36
-44.29,-145.3,-98.02,91.18,23.07,-121.95,-28.76,-99.58,-141.66,-101.31,-74.94,-45.64
-44.62,-147.44,-99.65,93.29,24.47,-123.63,-24.13,-96.47,-140.31,-103.04,-77.29,-48.21
-44.13,-147.29,-99.73,93.84,25.48,-123.41,-20.98,-93.38,-137.79,-103.75,-78.65,-49.89
-42.7,-144.68,-98.2,92.67,26.09,-121.15,-19.53,-90.35,-134.0,-103.34,-78.93,-50.62
-41.26,-140.43,-95.16,91.13,26.39,-117.22,-16.92,-86.94,-129.85,-102.76,-78.82,-51.15
-39.54,-134.13,-90.44,88.77,26.33,-111.37,-13.97,-83.25,-125.03,-101.7,-78.06,-51.2
-38.25,-130.11,-87.87,87.04,26.54,-107.91,-11.74,-79.96,-121.08,-100.96,-77.71,-51.48
-37.59,-128.8,-87.78,86.2,27.09,-107.25,-10.01,-77.08,-118.23,-100.69,-77.93,-52.14
-36.97,-127.8,-88.17,85.22,27.61,-107.07,-8.88,-74.36,-115.52,-100.29,-78.0,-52.59
-36.64,-128.3,-90.09,84.52,28.28,-108.56,-8.55,-71.98,-113.39,-99.98,-78.22,-53.05
-36.37,-127.88,-91.24,83.53,28.72,-109.2,-7.72,-69.43,-111.14,-99.53,-78.11,-53.24
-36.12,-126.31,-91.46,82.17,28.91,-108.77,-6.39,-66.69,-108.69,-98.87,-77.58,-53.11
-36.22,-125.83,-92.77,81.09,29.16,-109.57,-5.4,-64.18,-106.8,-98.35,-77.14,-52.95
-36.62,-125.92,-94.7,80.17,29.4,-111.05,-4.47,-61.77,-105.32,-97.89,-76.67,-52.7
-36.43,-124.03,-94.32,78.44,29.1,-110.16,-3.83,-59.2,-102.84,-96.61,-75.11,-51.56
-35.6,-120.2,-91.63,75.94,28.27,-106.92,-3.56,-56.5,-99.33,-94.48,-72.42,-49.49
-34.57,-115.32,-87.68,73.02,27.08,-102.41,-3.38,-53.72,-95.38,-91.87,-69.02,-46.82
-33.08,-108.76,-81.73,69.47,25.39,-95.88,-3.38,-50.81,-90.65,-88.57,-64.64,-43.32
-31.77,-102.57,-75.99,65.99,23.59,-89.67,-3.66,-48.03,-86.14,-85.16,-59.99,-39.51
-30.67,-96.86,-70.56,62.64,21.69,-83.88,-4.2,-45.4,-81.93,-81.69,-55.1,-35.39
-29.29,-90.08,-63.7,58.87,19.38,-76.72,-5.02,-42.72,-77.21,-77.66,-49.38,-30.53
-27.76,-82.7,-55.9,54.85,16.73,-68.68,-6.14,-40.07,-72.21,-73.2,-42.95,-25.02
-26.51,-76.72,-49.95,51.48,14.59,-62.46,-6.4,-37.02,-67.38,-69.09,-38.4,-21.23
-25.52,-72.18,-45.93,48.8,13.0,-58.13,-5.71,-33.52,-62.65,-65.37,-35.88,-19.32
-24.69,-68.47,-42.83,46.5,11.62,-54.76,-4.63,-29.81,-57.99,-61.73,-34.3,-18.25
-24.12,-66.11,-41.41,44.83,10.67,-53.07,-2.84,-25.77,-53.49,-58.39,-34.37,-18.68
-23.45,-63.58,-39.58,43.15,9.58,-51.05,-1.0,-21.58,-48.71,-54.76,-34.44,-19.11
-22.69,-60.85,-37.29,41.46,8.32,-48.63,0.86,-17.27,-43.64,-50.82,-34.44,-19.47
-22.09,-59.18,-36.23,40.31,7.4,-47.47,3.34,-12.63,-38.59,-47.04,-35.84,-21.11
-21.59,-58.28,-36.0,39.58,6.68,-47.17,6.32,-7.68,-33.46,-43.31,-38.32,-23.72
